product_id,name,price,brand_fid,category_fid,sub_cat_fid,stock,description,features,image,tags,timestamp
3643,Airoh Force Pro Matte,53000,6,2,1,11,Engineered with precision using Carbon Fiber for uncompromising High-Performance. Built to exceed industry standards.,Emergency cheek pad removal! Hypoallergenic liner! Aerodynamic design! Anti-scratch coating! Quick-release visor! DOT certified construction,airoh_force_pro_matte.jpg,"airoh, full-face",25-02-03 07:13:51
3644,Arai V3 Elite,28500,9,2,5,67,Advanced motocross incorporating Fiberglass and Quick Release for superior Aerodynamic. Setting new standards in motorcycle gear.,Impact-resistant shell! Hypoallergenic liner! Quick-release visor! UV protection! Lightweight construction! Pinlock ready! Emergency cheek pad removal,arai_v3_elite.jpg,"arai, motocross",24-09-03 13:15:06
3645,Dainese Standard Model Goggles,12000,30,4,11,66,Budget-friendly goggles with Ventilated design. Engineered for the modern rider.,Reinforced stress points! Moisture-wicking lining! Waterproof membrane! Multiple pockets! Ventilation zippers,dainese_standard_model_goggles.jpg,"dainese, goggles",25-05-16 17:32:23
3646,Dainese Racing Textile Jacket,63500,30,4,2,42,Premium jackets designed for enthusiasts with enhanced performance. Setting new standards in motorcycle gear.,Reinforced stress points! Adjustable fit system! All-weather performance! Quick-dry technology! Temperature regulation! Moisture-wicking lining,dainese_racing_textile_jacket.jpg,"jackets, performance, sport, dainese, racing",25-06-14 22:01:21
3647,K-Tech Classic Version Motorcycle Lights,10500,25,5,14,40,Entry-level motorcycle lights providing reliable Track-Proven. Setting new standards in motorcycle gear.,Precision engineering! Wear-resistant materials! Easy installation! Quality-tested components,k-tech_classic_version_motorcycle_lights.jpg,"motorcycle-lights, technology, safety, advanced, k-tech",25-01-31 03:46:03
3648,Shoei Competition Pro,128000,2,2,5,40,Professional-grade motocross featuring Tech-Air and Breathable. Trusted by riders worldwide.,Multi-density EPS liner! Adjustable ventilation! Racing-inspired fit! Anti-scratch coating! Anti-fog visor system! Quick-release visor,shoei_competition_pro.jpg,"shoei, motocross",24-11-25 21:17:38
3649,Bell Pro Model Visors,65000,15,2,6,50,Advanced visors incorporating Fiberglass and SNELL for superior Street-Legal. Where innovation meets performance.,ECE 22.06 approved! Moisture-wicking interior! Quick-release visor! Bluetooth compatible! Impact-resistant shell,bell_pro_model_visors.jpg,"bell, visors",24-11-22 23:27:44
3650,Vesrah Premium Collection Handlebars,59500,18,5,12,36,Engineered with precision using Aluminum for uncompromising High-Performance. Engineered for the modern rider.,Precision engineering! Long service life! Universal fitment! Quality-tested components! Precision manufacturing,vesrah_premium_collection_handlebars.jpg,"vesrah, handlebars",25-05-13 12:06:11
3651,Alpinestars Commuter Perforated Jacket,53500,7,4,2,0,Affordable jackets offering essential Aerodynamic features. Setting new standards in motorcycle gear.,Back protector compatible! Ergonomic design! All-weather performance! Easy-care materials! Quick-dry technology! Abrasion-resistant materials,alpinestars_commuter_perforated_jacket.jpg,"jackets, alpinestars",25-07-26 23:28:42
3652,Kavach Racing Cordura Jacket,104000,31,4,2,97,Engineered with precision using Thermoplastic for uncompromising High-Performance. Built to exceed industry standards.,Impact-resistant panels! Breathable panels! Thermal insulation! Easy-care materials! Moisture-wicking lining! Temperature regulation,kavach_racing_cordura_jacket.jpg,"kavach, jackets, performance, sport, racing",24-10-19 08:45:32
3653,Kavach Sport Pro Gloves,11000,31,4,10,2,Premium gloves designed for daily commuters with maximum protection. Where innovation meets performance.,Reinforced stress points! Temperature regulation! Thermal insulation! Quick-dry technology! Back protector compatible! Adjustable fit system,kavach_sport_pro_gloves.jpg,"gloves, kavach, performance, sport, racing",25-01-31 18:15:49
3654,AGV Racing Supreme MIPS,62000,1,2,1,5,Professional-grade full face featuring Pinlock and Moisture-Wicking. Trusted by riders worldwide.,Impact-resistant shell! Comfortable padding! Aerodynamic design! Advanced composite shell,agv_racing_supreme_mips.jpg,"technology, performance, safety, sport, full-face, advanced, racing, agv",24-11-20 22:59:50
3655,Shoei Competition Fiber,15000,2,2,5,12,Basic motocross designed for track riders with maximum protection. Where innovation meets performance.,ECE 22.06 approved! Anti-fog visor system! Lightweight construction! Advanced composite shell! Adjustable ventilation,shoei_competition_fiber.jpg,"shoei, motocross",25-04-05 06:33:59
3656,HJC Retro Black,4500,5,2,4,47,Affordable half helmet offering essential Lightweight features. Engineered for the modern rider.,Impact-resistant shell! Adjustable ventilation! Wind tunnel tested! Advanced composite shell! DOT certified construction,hjc_retro_black.jpg,"half-helmet, hjc",25-04-04 14:34:55
3657,AGV Classic Apex MIPS,50000,1,2,1,90,Budget-friendly full face with Breathable design. Built to exceed industry standards.,Impact-resistant shell! Adjustable ventilation! Racing-inspired fit! Bluetooth compatible! Quick-release visor! Aerodynamic design,agv_classic_apex_mips.jpg,"technology, safety, advanced, full-face, agv",25-04-17 08:08:13
3658,Vesrah Pro Collection Suspension,38000,18,5,16,20,Premium suspension designed for daily commuters with enhanced performance. Built to exceed industry standards.,Optimized flow dynamics! Long service life! Multi-bike compatibility! Performance-oriented,vesrah_pro_collection_suspension.jpg,"vesrah, suspension",24-10-30 18:46:17
3659,Airoh Half Collection,8500,6,2,4,45,Affordable half helmet offering essential Lightweight features. Setting new standards in motorcycle gear.,Multi-density EPS liner! Comfortable padding! Wind tunnel tested! Bluetooth compatible! Aerodynamic design! Quick-release visor,airoh_half_collection.jpg,"airoh, half-helmet",25-04-22 09:55:06
3660,AGV Phoenix Tech Series,35000,1,2,1,88,Affordable full face offering essential Competition-Spec features. Where innovation meets performance.,DOT certified construction! Anti-fog visor system! Aerodynamic design! Advanced composite shell,agv_phoenix_tech_series.jpg,"technology, safety, advanced, full-face, agv",24-08-23 00:33:57
3661,Dainese Premium Edition Masks,68000,30,4,19,3,Engineered with precision using Magnesium for uncompromising Lightweight. Setting new standards in motorcycle gear.,Impact-resistant panels! Breathable panels! Thermal insulation! Reflective elements! Ventilation zippers! Ergonomic design,dainese_premium_edition_masks.jpg,"masks, dainese",24-09-24 03:40:26
3662,Dainese Performance Denim Jacket,28500,30,4,2,2,Versatile jackets combining Anti-Bacterial with Quick Release. Setting new standards in motorcycle gear.,Reinforced stress points! Temperature regulation! Ventilation zippers! Multiple pockets! Adjustable fit system! Breathable panels,dainese_performance_denim_jacket.jpg,"jackets, dainese",24-12-09 14:10:20
3663,Bell Heritage Chrome,26500,15,2,4,3,Basic half helmet designed for daily commuters with maximum protection. Setting new standards in motorcycle gear.,Multi-density EPS liner! Adjustable ventilation! Lightweight construction! Advanced composite shell! Emergency cheek pad removal,bell_heritage_chrome.jpg,"bell, half-helmet",24-08-09 22:04:46
3664,TR Tiger Force Tech-Air Edition Jacket,206000,32,4,2,67,Budget-friendly jackets with Moisture-Wicking design. Where innovation meets performance.,Back protector compatible! Breathable panels! Ventilation zippers! Easy-care materials! Adjustable fit system,tr_tiger_force_tech-air_edition_jacket.jpg,"technology, tr tiger, jackets, safety, advanced",24-08-23 10:55:46
3665,Bridgestone Elite Edition Suspension,18500,27,5,16,7,Engineered with precision using Aramid for uncompromising Racing-Grade. Where innovation meets performance.,Enhanced power output! Quality construction! Universal fitment! Quality-tested components,bridgestone_elite_edition_suspension.jpg,"suspension, bridgestone",25-06-16 08:59:03
3666,Arai Classic Edition Modular,43500,9,2,20,0,Entry-level modular providing reliable Competition-Spec. Built to exceed industry standards.,ECE 22.06 approved! Moisture-wicking interior! Quick-release visor! Bluetooth compatible,arai_classic_edition_modular.jpg,"arai, modular",25-01-28 14:11:47
3667,TR Tiger Pro Gore-Tex Boots,52000,32,4,9,77,Advanced boots & shoes incorporating Aramid and Tech-Air for superior Competition-Spec. Engineered for the modern rider.,Abrasion-resistant materials! Adjustable fit system! Waterproof membrane! Quick-dry technology! Ventilation zippers! Back protector compatible,tr_tiger_pro_gore-tex_boots.jpg,"boots-&-shoes, tr tiger",25-01-20 04:31:17
3668,Airoh GP-Max Special,66000,6,2,1,0,Budget-friendly full face with Hypoallergenic design. Trusted by riders worldwide.,ECE 22.06 approved! Adjustable ventilation! Racing-inspired fit! UV protection! Quick-release visor,airoh_gp-max_special.jpg,"airoh, full-face",24-08-13 17:36:18
3669,Rizoma GP Enhanced System,79000,23,5,17,67,Budget-friendly exhausts with Moisture-Wicking design. Setting new standards in motorcycle gear.,Improved efficiency! Wear-resistant materials! Direct bolt-on installation! Precision manufacturing,rizoma_gp_enhanced_system.jpg,"exhausts, rizoma",24-12-31 11:04:04
3670,Kavach Street Pro Gloves,4000,31,4,10,80,Professional-grade gloves featuring CE Level 2 and Anti-Bacterial. Built to exceed industry standards.,Impact-resistant panels! Ergonomic design! Waterproof membrane! Multiple pockets! Back protector compatible! CE Level 2 armor,kavach_street_pro_gloves.jpg,"street, commuter, gloves, daily, kavach",24-09-25 05:47:44
3671,Airoh Standard Series Visors,42000,6,2,6,1,Affordable visors offering essential Track-Proven features. Setting new standards in motorcycle gear.,ECE 22.06 approved! Moisture-wicking interior! Quick-release visor! Pinlock ready! Hypoallergenic liner,airoh_standard_series_visors.jpg,"airoh, visors",24-08-23 15:06:56
3672,AGV Competition Fiber,29000,1,2,5,2,Basic motocross designed for professional riders with reliable operation. Setting new standards in motorcycle gear.,Impact-resistant shell! Moisture-wicking interior! Quick-release visor! UV protection! Comfortable padding! Racing-inspired fit! Aerodynamic design,agv_competition_fiber.jpg,"agv, motocross",25-06-01 03:22:15
3673,Rynox Sport Model Trousers,40000,29,4,8,6,Versatile trousers combining Hypoallergenic with CE Level 2. Trusted by riders worldwide.,CE Level 2 armor! Moisture-wicking lining! Waterproof membrane! Packable design! Wind-resistant construction,rynox_sport_model_trousers.jpg,"trousers, performance, rynox, sport, racing",25-04-10 09:47:13
3674,Bell Advanced Edition Modular,45000,15,2,20,0,Versatile modular combining Breathable with CE Level 2. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Adjustable ventilation! Wind tunnel tested! Pinlock ready,bell_advanced_edition_modular.jpg,"bell, modular",25-02-27 04:36:47
3675,ScorpionEXO Urban Gloss,17500,34,2,4,13,Budget-friendly half helmet with Ventilated design. Built to exceed industry standards.,Emergency cheek pad removal! Moisture-wicking interior! Wind tunnel tested! Anti-scratch coating! Racing-inspired fit,scorpionexo_urban_gloss.jpg,"half-helmet, scorpionexo",24-09-04 22:06:27
3676,O'neal Racing Kevlar Advanced Jacket,89000,21,4,2,75,Premium jackets designed for enthusiasts with maximum protection. Setting new standards in motorcycle gear.,Impact-resistant panels! Breathable panels! Ventilation zippers! Easy-care materials! Abrasion-resistant materials! Back protector compatible,oneal_racing_kevlar_advanced_jacket.jpg,"jackets, performance, sport, o'neal, racing",25-07-30 12:34:40
3677,Alpinestars Boots & Shoes Model-3545,46500,7,4,9,2,Premium boots & shoes from Alpinestars with advanced features.,High-quality construction! Premium materials! Reliable performance,alpinestars_boots__shoes_model-3545.jpg,"boots-&-shoes, alpinestars",25-07-08 04:54:17
3678,ScorpionEXO Enduro Pro,55000,34,2,5,70,Engineered with precision using Aramid for uncompromising Track-Proven. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Adjustable ventilation! Lightweight construction! Bluetooth compatible! Advanced composite shell! Impact-resistant shell! Aerodynamic design! UV protection,scorpionexo_enduro_pro.jpg,"scorpionexo, motocross",25-03-10 15:05:43
3679,Bell Pro Model Modular,44500,15,2,20,84,Professional-grade modular featuring Tech-Air and Ergonomic. Engineered for the modern rider.,Impact-resistant shell! Adjustable ventilation! Quick-release visor! Bluetooth compatible,bell_pro_model_modular.jpg,"bell, modular",25-06-27 13:57:37
3680,Dainese Adventure Carbon Boots,22500,30,4,9,62,Professional-grade boots & shoes featuring Emergency Release and Ventilated. Built to exceed industry standards.,Abrasion-resistant materials! Moisture-wicking lining! Wind-resistant construction! Multiple pockets,dainese_adventure_carbon_boots.jpg,"carbon-fiber, touring, long-distance, lightweight, premium, boots-&-shoes, dainese, comfort",24-10-16 16:20:50
3681,Airoh Bowl Edition,8500,6,2,4,0,Entry-level half helmet providing reliable Professional. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Hypoallergenic liner! Lightweight construction! Advanced composite shell,airoh_bowl_edition.jpg,"airoh, half-helmet",25-02-04 11:20:51
3682,Vesrah Performance Stainless System,155000,18,5,17,0,Versatile exhausts combining Moisture-Wicking with CE Level 2. Engineered for the modern rider.,Precision engineering! Long service life! Direct bolt-on installation! Advanced materials! Enhanced power output! Improved efficiency,vesrah_performance_stainless_system.jpg,"vesrah, exhausts",25-01-26 07:11:05
3683,Yoshimura Standard Collection Handlebars,45000,26,5,12,19,Budget-friendly handlebars with Hypoallergenic design. Where innovation meets performance.,Improved efficiency! Long service life! Universal fitment! Precision manufacturing! Corrosion-resistant finish! Quality construction,yoshimura_standard_collection_handlebars.jpg,"yoshimura, handlebars",24-09-08 22:47:03
3684,O'neal Sport Pro Gloves,5000,21,4,10,66,Advanced gloves incorporating Titanium and MIPS for superior Racing-Grade. Where innovation meets performance.,Reinforced stress points! Breathable panels! Thermal insulation! Easy-care materials,oneal_sport_pro_gloves.jpg,"gloves, performance, sport, o'neal, racing",25-06-25 19:12:05
3685,Axor Corsair Supreme Track,35000,4,2,1,1,Entry-level full face providing reliable Lightweight. Where innovation meets performance.,Emergency cheek pad removal! Moisture-wicking interior! Aerodynamic design! Bluetooth compatible! Adjustable ventilation,axor_corsair_supreme_track.jpg,"performance, sport, full-face, axor, racing",24-09-23 07:50:06
3686,O'neal Gloves Model-3553,20000,21,4,10,0,Premium gloves from O'neal with advanced features.,High-quality construction! Premium materials! Reliable performance,oneal_gloves_model-3553.jpg,"gloves, o'neal",24-11-28 04:48:17
3687,K-Tech Semi-Synthetic Racing Oil,4000,25,5,15,8,Engineered with precision using Magnesium for uncompromising Lightweight. Engineered for the modern rider.,Improved efficiency! Long service life! OEM replacement! Quality-tested components,k-tech_semi-synthetic_racing_oil.jpg,"oils-&-lubricants, technology, performance, safety, sport, advanced, k-tech, racing",25-07-22 00:17:04
3688,Airoh Custom White,23000,6,2,4,90,Budget-friendly half helmet with Ergonomic design. Built to exceed industry standards.,Multi-density EPS liner! Adjustable ventilation! Aerodynamic design! Pinlock ready! Lightweight construction! ECE 22.06 approved,airoh_custom_white.jpg,"airoh, half-helmet",25-05-28 14:57:49
3689,Arai Racing Supreme Dynamic,112500,9,2,1,2,Engineered with precision using Aramid for uncompromising Racing-Grade. Trusted by riders worldwide.,Impact-resistant shell! Anti-fog visor system! Racing-inspired fit! UV protection! Pinlock ready,arai_racing_supreme_dynamic.jpg,"arai, performance, sport, full-face, racing",25-04-18 21:41:46
3690,MT Helmets Pro Edition Visors,35500,22,2,6,36,Professional-grade visors featuring DOT and Waterproof. Built to exceed industry standards.,Emergency cheek pad removal! Anti-fog visor system! Aerodynamic design! Anti-scratch coating! Pinlock ready,mt_helmets_pro_edition_visors.jpg,"visors, mt helmets",24-09-20 16:01:24
3691,Bell Pro Carbon,149000,15,2,5,4,Professional-grade motocross featuring Bluetooth Ready and Anti-Bacterial. Trusted by riders worldwide.,Impact-resistant shell! Anti-fog visor system! Lightweight construction! UV protection! Comfortable padding! Quick-release visor,bell_pro_carbon.jpg,"carbon-fiber, motocross, lightweight, premium, bell",24-10-16 00:02:46
3692,Rynox Pro Version Trousers,30500,29,4,8,0,Premium trousers designed for professional riders with maximum protection. Engineered for the modern rider.,Abrasion-resistant materials! Ergonomic design! All-weather performance! Multiple pockets,rynox_pro_version_trousers.jpg,"rynox, trousers",25-03-28 07:28:50
3693,AGV Classic Edition Modular,27500,1,2,20,1,Budget-friendly modular with Ventilated design. Built to exceed industry standards.,Impact-resistant shell! Comfortable padding! Quick-release visor! Bluetooth compatible,agv_classic_edition_modular.jpg,"modular, agv",24-12-05 19:53:11
3694,HJC Competition Elite,44500,5,2,5,5,Advanced motocross incorporating Polycarbonate and MIPS for superior Professional. Where innovation meets performance.,Multi-density EPS liner! Adjustable ventilation! Racing-inspired fit! Pinlock ready! Hypoallergenic liner! Bluetooth compatible,hjc_competition_elite.jpg,"motocross, hjc",25-01-29 04:46:21
3695,Shoei Pro Edition Modular,40000,2,2,20,85,Advanced modular incorporating Polycarbonate and CE Level 2 for superior Professional. Built to exceed industry standards.,ECE 22.06 approved! Anti-fog visor system! Aerodynamic design! Pinlock ready! Lightweight construction,shoei_pro_edition_modular.jpg,"shoei, modular",25-03-12 18:21:08
3696,ScorpionEXO Street White,20000,34,2,4,2,Basic half helmet designed for track riders with enhanced performance. Engineered for the modern rider.,Multi-density EPS liner! Hypoallergenic liner! Wind tunnel tested! Pinlock ready,scorpionexo_street_white.jpg,"street, commuter, daily, half-helmet, scorpionexo",24-10-23 03:15:43
3697,Arai PISTA Pro Anniversary,64000,9,2,1,0,Engineered with precision using Titanium for uncompromising Racing-Grade. Engineered for the modern rider.,Emergency cheek pad removal! Comfortable padding! Quick-release visor! Anti-scratch coating! Wind tunnel tested! DOT certified construction,arai_pista_pro_anniversary.jpg,"arai, full-face",25-03-10 14:58:30
3698,HJC Heritage Gloss,21500,5,2,4,4,Entry-level half helmet providing reliable Street-Legal. Setting new standards in motorcycle gear.,ECE 22.06 approved! Adjustable ventilation! Aerodynamic design! Advanced composite shell! Wind tunnel tested,hjc_heritage_gloss.jpg,"half-helmet, hjc",24-11-19 01:00:51
3699,O'neal Sport Textile Jacket,91000,21,4,2,74,Well-crafted jackets featuring superior comfort and Ergonomic. Built to exceed industry standards.,Impact-resistant panels! Moisture-wicking lining! Ventilation zippers! Easy-care materials! CE Level 2 armor! Temperature regulation! All-weather performance! Ergonomic design,oneal_sport_textile_jacket.jpg,"jackets, performance, sport, o'neal, racing",24-09-29 23:20:19
3700,O'neal Elite Collection Goggles,47000,21,4,11,83,Advanced goggles incorporating Polycarbonate and DOT for superior Professional. Trusted by riders worldwide.,Impact-resistant panels! Ergonomic design! All-weather performance! Packable design! Breathable panels,oneal_elite_collection_goggles.jpg,"goggles, o'neal",24-09-10 10:56:32
3701,Kavach Pro Armor Series Jacket,102000,31,4,2,28,Professional-grade jackets featuring Emergency Release and Hypoallergenic. Where innovation meets performance.,CE Level 2 armor! Moisture-wicking lining! Ventilation zippers! Multiple pockets! Waterproof membrane! Reflective elements! Ergonomic design,kavach_pro_armor_series_jacket.jpg,"kavach, jackets",25-06-15 00:57:16
3702,Dainese Performance Leather Jacket,135000,30,4,2,93,Dependable jackets engineered for professional riders applications. Where innovation meets performance.,Reinforced stress points! Moisture-wicking lining! Waterproof membrane! Quick-dry technology! CE Level 2 armor! Back protector compatible! Reflective elements,dainese_performance_leather_jacket.jpg,"leather, jackets, premium, durable, dainese",25-03-18 13:13:00
3703,MT Helmets PISTA-Max Track,44500,22,2,1,7,Entry-level full face providing reliable Competition-Spec. Trusted by riders worldwide.,Multi-density EPS liner! Comfortable padding! Wind tunnel tested! UV protection! Hypoallergenic liner! ECE 22.06 approved,mt_helmets_pista-max_track.jpg,"mt helmets, performance, sport, full-face, racing",24-11-08 18:14:10
3704,Motowolf Sport Series Masks,37000,33,4,19,54,Well-crafted masks featuring superior comfort and Breathable. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Breathable panels! All-weather performance! Quick-dry technology,motowolf_sport_series_masks.jpg,"performance, masks, sport, racing, motowolf",25-03-19 07:02:51
3705,ProTaper Premium Edition Motorcycle Lights,51500,16,5,14,0,Advanced motorcycle lights incorporating Thermoplastic and Quick Release for superior High-Performance. Trusted by riders worldwide.,Enhanced power output! Wear-resistant materials! OEM replacement! Precision manufacturing,protaper_premium_edition_motorcycle_lights.jpg,"motorcycle-lights, protaper",24-09-03 11:10:39
3706,AGV Enduro RS,37000,1,2,5,20,Basic motocross designed for enthusiasts with enhanced performance. Where innovation meets performance.,DOT certified construction! Comfortable padding! Racing-inspired fit! UV protection! Wind tunnel tested! Bluetooth compatible,agv_enduro_rs.jpg,"agv, motocross",24-08-30 10:11:24
3707,ScorpionEXO Apex Dynamic Edition,73000,34,2,1,30,Basic full face designed for professional riders with reliable operation. Engineered for the modern rider.,Emergency cheek pad removal! Anti-fog visor system! Wind tunnel tested! Pinlock ready! Moisture-wicking interior! DOT certified construction,scorpionexo_apex_dynamic_edition.jpg,"scorpionexo, full-face",24-09-10 11:34:40
3708,O'neal Touring Pro Boots,51500,21,4,9,76,Advanced boots & shoes incorporating Aramid and CE Level 2 for superior Lightweight. Trusted by riders worldwide.,Back protector compatible! Breathable panels! Ventilation zippers! Quick-dry technology! Impact-resistant panels,oneal_touring_pro_boots.jpg,"touring, long-distance, o'neal, boots-&-shoes, comfort",25-03-23 02:48:55
3709,Dainese Pro Perforated Suit,282000,30,4,7,3,Engineered with precision using Thermoplastic for uncompromising Racing-Grade. Trusted by riders worldwide.,Reinforced stress points! Breathable panels! Ventilation zippers! Quick-dry technology! Back protector compatible! Adjustable fit system,dainese_pro_perforated_suit.jpg,"dainese, motorcycle-suits",25-03-09 05:16:29
3710,AGV Dirt EVO,70500,1,2,5,91,Affordable motocross offering essential Lightweight features. Engineered for the modern rider.,ECE 22.06 approved! Adjustable ventilation! Quick-release visor! Anti-scratch coating! Anti-fog visor system! Moisture-wicking interior,agv_dirt_evo.jpg,"agv, motocross",25-01-29 03:25:40
3711,Kavach Gloves Model-3577,16000,31,4,10,53,Premium gloves from Kavach with advanced features.,High-quality construction! Premium materials! Reliable performance,kavach_gloves_model-3577.jpg,"gloves, kavach",25-01-18 07:45:33
3712,Shark Retro White,16500,17,2,4,59,Entry-level half helmet providing reliable Track-Proven. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Anti-fog visor system! Quick-release visor! UV protection,shark_retro_white.jpg,"half-helmet, shark",25-08-02 12:23:49
3713,Rynox Trousers Model-3578,5500,29,4,8,0,Premium trousers from Rynox with advanced features.,High-quality construction! Premium materials! Reliable performance,rynox_trousers_model-3578.jpg,"rynox, trousers",25-04-28 20:30:27
3714,Dainese Trousers Model-3578,29500,30,4,8,9,Premium trousers from Dainese with advanced features.,High-quality construction! Premium materials! Reliable performance,dainese_trousers_model-3578.jpg,"dainese, trousers",24-11-04 02:02:36
3715,ScorpionEXO Street Black,8000,34,2,4,38,Budget-friendly half helmet with Moisture-Wicking design. Trusted by riders worldwide.,ECE 22.06 approved! Adjustable ventilation! Lightweight construction! Bluetooth compatible! Wind tunnel tested! Racing-inspired fit,scorpionexo_street_black.jpg,"street, commuter, daily, half-helmet, scorpionexo",24-11-06 20:10:44
3716,AGV Supreme Air Collection,38500,1,2,1,40,Basic full face designed for enthusiasts with superior comfort. Engineered for the modern rider.,ECE 22.06 approved! Comfortable padding! Aerodynamic design! UV protection,agv_supreme_air_collection.jpg,"full-face, agv",25-05-08 13:11:02
3717,Kadoya Elite Version Trousers,30000,20,4,8,0,Engineered with precision using Stainless Steel for uncompromising Aerodynamic. Where innovation meets performance.,Impact-resistant panels! Moisture-wicking lining! Wind-resistant construction! Reflective elements! Temperature regulation,kadoya_elite_version_trousers.jpg,"kadoya, trousers",25-05-05 23:02:36
3718,Liqui Molly Sport Plus,25500,19,5,18,53,Versatile tyres combining Anti-Bacterial with Pinlock. Engineered for the modern rider.,Improved efficiency! Long service life! Easy installation! Advanced materials! Multi-bike compatibility,liqui_molly_sport_plus.jpg,"liqui molly, tyres, performance, sport, racing",24-12-13 23:46:52
3719,O'neal Boots & Shoes Model-3582,34500,21,4,9,45,Premium boots & shoes from O'neal with advanced features.,High-quality construction! Premium materials! Reliable performance,oneal_boots__shoes_model-3582.jpg,"boots-&-shoes, o'neal",25-03-01 21:09:50
3720,Rynox Trousers Model-3582,45500,29,4,8,98,Premium trousers from Rynox with advanced features.,High-quality construction! Premium materials! Reliable performance,rynox_trousers_model-3582.jpg,"rynox, trousers",24-09-07 01:48:01
3721,Kavach Commuter Heated Jacket,34500,31,4,2,78,Basic jackets designed for professional riders with enhanced performance. Setting new standards in motorcycle gear.,CE Level 2 armor! Ergonomic design! Waterproof membrane! Packable design! Adjustable fit system! Reinforced stress points,kavach_commuter_heated_jacket.jpg,"kavach, jackets",25-06-26 08:52:18
3722,Dainese Apex CE Series Jacket,16000,30,4,2,42,Entry-level jackets providing reliable Aerodynamic. Where innovation meets performance.,CE Level 2 armor! Ergonomic design! Waterproof membrane! Packable design! Ventilation zippers! Impact-resistant panels! Easy-care materials,dainese_apex_ce_series_jacket.jpg,"jackets, dainese",25-07-21 01:43:23
3723,Bridgestone Classic Series Brakes,39000,27,5,13,8,Affordable brakes offering essential Professional features. Trusted by riders worldwide.,Optimized flow dynamics! Wear-resistant materials! Direct bolt-on installation! Performance-oriented! Universal fitment! Advanced materials,bridgestone_classic_series_brakes.jpg,"brakes, bridgestone",24-12-31 04:51:23
3724,MT Helmets Max Precision Series,35000,22,2,1,28,Budget-friendly full face with Ventilated design. Trusted by riders worldwide.,Impact-resistant shell! Hypoallergenic liner! Racing-inspired fit! Pinlock ready! Advanced composite shell! Anti-fog visor system,mt_helmets_max_precision_series.jpg,"full-face, mt helmets",25-04-26 20:08:10
3725,Liqui Molly Mineral Sport Oil,6500,19,5,15,3,Well-crafted oils & lubricants featuring enhanced performance and Ergonomic. Engineered for the modern rider.,Precision engineering! Long service life! OEM replacement! Advanced materials! High-temperature stability,liqui_molly_mineral_sport_oil.jpg,"liqui molly, oils-&-lubricants, performance, sport, racing",24-10-25 16:03:43
3726,Airoh Classic Model Modular,36000,6,2,20,4,Budget-friendly modular with Temperature-Regulated design. Setting new standards in motorcycle gear.,Emergency cheek pad removal! Hypoallergenic liner! Aerodynamic design! Anti-scratch coating! Bluetooth compatible! Impact-resistant shell,airoh_classic_model_modular.jpg,"airoh, modular",25-06-01 10:00:45
3727,Kadoya Racer Perforated Jacket,88500,20,4,2,97,Basic jackets designed for track riders with superior comfort. Built to exceed industry standards.,Impact-resistant panels! Moisture-wicking lining! All-weather performance! Quick-dry technology! Reinforced stress points! Temperature regulation! Breathable panels! Multiple pockets,kadoya_racer_perforated_jacket.jpg,"jackets, kadoya",25-04-21 02:20:01
3728,LS2 Elite Edition Modular,28000,3,2,20,4,Professional-grade modular featuring Anti-Fog and Temperature-Regulated. Setting new standards in motorcycle gear.,Multi-density EPS liner! Hypoallergenic liner! Racing-inspired fit! Bluetooth compatible,ls2_elite_edition_modular.jpg,"ls2, modular",24-11-19 01:14:42
3729,AGV Storm Apex Carbon,108500,1,2,1,2,Engineered with precision using Magnesium for uncompromising Competition-Spec. Trusted by riders worldwide.,ECE 22.06 approved! Moisture-wicking interior! Lightweight construction! UV protection! Anti-scratch coating! Comfortable padding! Anti-fog visor system! Emergency cheek pad removal,agv_storm_apex_carbon.jpg,"carbon-fiber, lightweight, premium, full-face, agv",25-04-17 06:34:40
3730,Akrapovic Mineral Racing Oil,5000,8,5,15,19,Professional-grade oils & lubricants featuring FIM and Breathable. Trusted by riders worldwide.,Precision engineering! Wear-resistant materials! Easy installation! Precision manufacturing,akrapovic_mineral_racing_oil.jpg,"oils-&-lubricants, performance, sport, racing, akrapovic",24-08-09 08:03:23
3731,Motowolf Touring Cordura Pro Jacket,71500,33,4,2,0,Advanced jackets incorporating Kevlar and Anti-Fog for superior High-Performance. Built to exceed industry standards.,Reinforced stress points! Adjustable fit system! Wind-resistant construction! Quick-dry technology! Breathable panels,motowolf_touring_cordura_pro_jacket.jpg,"touring, jackets, long-distance, comfort, motowolf",24-10-22 02:33:55
3732,AGV Cross Pro,48500,1,2,5,1,Advanced motocross incorporating Aluminum and CE Level 2 for superior Aerodynamic. Engineered for the modern rider.,ECE 22.06 approved! Anti-fog visor system! Aerodynamic design! Advanced composite shell! Multi-density EPS liner! Emergency cheek pad removal! Moisture-wicking interior! Quick-release visor,agv_cross_pro.jpg,"agv, motocross",25-07-13 20:27:49
